fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FULL_000254,ORD_000254,Dubai Hub,Zone A,2025-11-20,2025-11-23,Delayed,Warehouse Delay,FastTrack
FULL_000255,ORD_000255,Abu Dhabi Hub,Zone E,2025-10-31,2025-10-29,On Time,,QuickShip
FULL_000256,ORD_000256,Abu Dhabi Hub,Zone A,2025-12-18,2025-12-20,On Time,,SpeedLink
FULL_000257,ORD_000257,Dubai Hub,Zone B,2025-12-27,2025-12-27,On Time,,SpeedLink
FULL_000258,ORD_000258,Abu Dhabi Hub,Zone A,2025-12-23,2025-12-23,On Time,,SpeedLink
FULL_000259,ORD_000259,Sharjah Hub,Zone D,2025-12-24,2025-12-24,On Time,,FastTrack
FULL_000260,ORD_000260,Sharjah Hub,Zone C,2025-10-28,2025-10-30,Delayed,Address Issue,SpeedLink
FULL_000261,ORD_000261,Dubai Hub,Zone C,2025-11-13,2025-11-13,On Time,,SpeedLink
FULL_000262,ORD_000262,Dubai Hub,Zone E,2025-11-27,2025-11-30,Delayed,Warehouse Delay,FastTrack
FULL_000263,ORD_000263,Dubai Hub,Zone E,2025-10-11,,Pending,,QuickShip
FULL_000264,ORD_000264,Dubai Hub,Zone C,2025-10-20,,Pending,,FastTrack
FULL_000265,ORD_000265,Dubai Hub,Zone A,2025-12-24,2025-12-23,On Time,,FastTrack
FULL_000266,ORD_000266,Sharjah Hub,Zone A,2025-12-20,2025-12-22,On Time,,FastTrack
FULL_000267,ORD_000267,Dubai Hub,Zone E,2025-10-26,2025-10-26,On Time,,QuickShip
FULL_000268,ORD_000268,Dubai Hub,Zone C,2025-12-10,2025-12-10,On Time,,SpeedLink
FULL_000269,ORD_000269,Sharjah Hub,Zone D,2026-01-03,,Pending,,SpeedLink
FULL_000270,ORD_000270,Abu Dhabi Hub,Zone F,2025-11-15,2025-11-14,On Time,,FastTrack
FULL_000271,ORD_000271,Dubai Hub,Zone F,2025-10-21,2025-10-20,On Time,,QuickShip
FULL_000272,ORD_000272,Dubai Hub,Zone B,2025-11-27,2025-11-27,On Time,,QuickShip
FULL_000273,ORD_000273,Abu Dhabi Hub,Zone C,2025-12-20,,Failed,Address Issue,SpeedLink
FULL_000274,ORD_000274,Abu Dhabi Hub,Zone A,2025-11-24,2025-11-25,Delayed,Customer Unavailable,SpeedLink
FULL_000275,ORD_000275,Dubai Hub,Zone C,2025-10-10,2025-10-08,Delayed,Traffic/Weather,QuickShip
FULL_000276,ORD_000276,Dubai Hub,Zone C,2025-12-20,2025-12-18,On Time,,QuickShip
FULL_000277,ORD_000277,Dubai Hub,Zone E,2025-11-20,2025-11-23,Delayed,Rider Unavailable,FastTrack
FULL_000278,ORD_000278,Sharjah Hub,Zone B,2025-10-23,2025-10-23,On Time,,SpeedLink
FULL_000279,ORD_000279,Sharjah Hub,Zone F,2025-12-05,2025-12-04,On Time,,QuickShip
FULL_000280,ORD_000280,Abu Dhabi Hub,Zone D,2025-12-02,2025-12-02,On Time,,SpeedLink
FULL_000281,ORD_000281,Abu Dhabi Hub,Zone D,2025-10-28,2025-10-27,On Time,,SpeedLink
FULL_000282,ORD_000282,Dubai Hub,Zone A,2025-11-01,,Failed,Address Issue,FastTrack
FULL_000283,ORD_000283,Abu Dhabi Hub,Zone F,2025-10-29,2025-10-28,On Time,,SpeedLink
FULL_000284,ORD_000284,Abu Dhabi Hub,Zone F,2025-11-24,2025-11-22,On Time,,FastTrack
FULL_000285,ORD_000285,Sharjah Hub,Zone A,2025-10-26,,Pending,,SpeedLink
FULL_000286,ORD_000286,Sharjah Hub,Zone A,2025-11-01,2025-10-29,On Time,,SpeedLink
FULL_000287,ORD_000287,Sharjah Hub,Zone C,2025-12-14,2025-12-14,On Time,,SpeedLink
FULL_000288,ORD_000288,Dubai Hub,Zone A,2025-12-12,2025-12-10,Delayed,Address Issue,QuickShip
FULL_000289,ORD_000289,Sharjah Hub,Zone A,2026-01-04,2026-01-04,On Time,,SpeedLink
FULL_000290,ORD_000290,Dubai Hub,Zone F,2025-10-12,2025-10-17,Delayed,Rider Unavailable,SpeedLink
FULL_000291,ORD_000291,Dubai Hub,Zone C,2025-11-11,2025-11-11,On Time,,FastTrack
FULL_000292,ORD_000292,Dubai Hub,Zone D,2025-12-27,,Failed,Address Issue,QuickShip
FULL_000293,ORD_000293,Dubai Hub,Zone A,2025-11-05,2025-11-04,On Time,,SpeedLink
FULL_000294,ORD_000294,Dubai Hub,Zone B,2025-10-17,,Pending,,FastTrack
FULL_000295,ORD_000295,Dubai Hub,Zone F,2025-11-30,2025-11-30,On Time,,QuickShip
FULL_000296,ORD_000296,Dubai Hub,Zone F,2025-10-29,2025-10-28,On Time,,FastTrack
FULL_000297,ORD_000297,Abu Dhabi Hub,Zone B,2025-11-15,2025-11-15,On Time,,FastTrack
FULL_000298,ORD_000298,Dubai Hub,Zone F,2025-11-24,,Failed,Address Issue,FastTrack
FULL_000299,ORD_000299,Abu Dhabi Hub,Zone F,2025-12-07,,Failed,Address Issue,QuickShip
FULL_000300,ORD_000300,Sharjah Hub,Zone A,2025-11-24,2025-11-24,On Time,,QuickShip
FULL_000301,ORD_000301,Dubai Hub,Zone C,2025-12-15,2025-12-14,On Time,,QuickShip
FULL_000302,ORD_000302,Dubai Hub,Zone A,2025-12-15,2025-12-15,On Time,,FastTrack
FULL_000303,ORD_000303,Dubai Hub,Zone E,2025-10-18,,Pending,,SpeedLink
FULL_000304,ORD_000304,Dubai Hub,Zone D,2025-11-10,2025-11-09,On Time,,SpeedLink
FULL_000305,ORD_000305,Abu Dhabi Hub,Zone E,2025-10-16,2025-10-14,On Time,,QuickShip
FULL_000306,ORD_000306,Dubai Hub,Zone B,2025-12-31,2025-12-31,On Time,,QuickShip
FULL_000307,ORD_000307,Dubai Hub,Zone F,2025-10-19,2025-10-18,On Time,,SpeedLink
FULL_000308,ORD_000308,Dubai Hub,Zone D,2025-11-28,2025-11-27,On Time,,SpeedLink
FULL_000309,ORD_000309,Dubai Hub,Zone D,2025-12-24,2025-12-26,Delayed,Traffic/Weather,SpeedLink
FULL_000310,ORD_000310,Dubai Hub,Zone F,2025-11-05,2025-11-04,On Time,,FastTrack
FULL_000311,ORD_000311,Dubai Hub,Zone B,2026-01-05,2026-01-02,On Time,,SpeedLink
FULL_000312,ORD_000312,Abu Dhabi Hub,Zone F,2025-10-09,,Failed,Address Issue,SpeedLink
FULL_000313,ORD_000313,Sharjah Hub,Zone B,2025-11-15,,Pending,,FastTrack
FULL_000314,ORD_000314,Dubai Hub,Zone F,2025-11-18,,Pending,,SpeedLink
FULL_000315,ORD_000315,Sharjah Hub,Zone B,2025-10-12,2025-10-10,On Time,,FastTrack
FULL_000316,ORD_000316,Sharjah Hub,Zone B,2026-01-01,2025-12-31,On Time,,FastTrack
FULL_000317,ORD_000317,Abu Dhabi Hub,Zone E,2025-10-19,2025-10-19,On Time,,SpeedLink
FULL_000318,ORD_000318,Sharjah Hub,Zone D,2025-10-24,2025-10-24,On Time,,QuickShip
FULL_000319,ORD_000319,Sharjah Hub,Zone C,2025-12-12,2025-12-12,On Time,,FastTrack
FULL_000320,ORD_000320,Sharjah Hub,Zone B,2025-12-19,2025-12-19,On Time,,SpeedLink
FULL_000321,ORD_000321,Sharjah Hub,Zone C,2025-12-27,2025-12-27,On Time,,SpeedLink
FULL_000322,ORD_000322,Dubai Hub,Zone C,2025-10-12,2025-10-12,On Time,,SpeedLink
FULL_000323,ORD_000323,Sharjah Hub,Zone C,2025-11-06,2025-11-06,On Time,,SpeedLink
FULL_000324,ORD_000324,Dubai Hub,Zone E,2025-12-17,2025-12-17,On Time,,FastTrack
FULL_000325,ORD_000325,Dubai Hub,Zone F,2025-12-12,2025-12-12,On Time,,SpeedLink
FULL_000326,ORD_000326,Sharjah Hub,Zone B,2025-11-01,2025-11-01,On Time,,SpeedLink
FULL_000327,ORD_000327,Dubai Hub,Zone F,2026-01-04,2026-01-08,Delayed,Traffic/Weather,FastTrack
FULL_000328,ORD_000328,Dubai Hub,Zone B,2025-11-29,,Failed,Customer Unavailable,FastTrack
FULL_000329,ORD_000329,Sharjah Hub,Zone C,2025-10-30,2025-10-30,On Time,,FastTrack
FULL_000330,ORD_000330,Sharjah Hub,Zone C,2025-12-11,2025-12-09,On Time,,FastTrack
FULL_000331,ORD_000331,Dubai Hub,Zone F,2025-11-16,2025-11-15,On Time,,QuickShip
FULL_000332,ORD_000332,Abu Dhabi Hub,Zone D,2025-11-12,,Failed,Customer Unavailable,FastTrack
FULL_000333,ORD_000333,Sharjah Hub,Zone D,2025-11-23,,Failed,Customer Unavailable,SpeedLink
FULL_000334,ORD_000334,Abu Dhabi Hub,Zone E,2025-12-11,2025-12-09,On Time,,SpeedLink
FULL_000335,ORD_000335,Dubai Hub,Zone F,2025-10-28,,Pending,,QuickShip
FULL_000336,ORD_000336,Sharjah Hub,Zone B,2025-12-07,2025-12-05,On Time,,SpeedLink
FULL_000337,ORD_000337,Dubai Hub,Zone A,2025-12-28,2026-01-01,Delayed,Rider Unavailable,FastTrack
FULL_000338,ORD_000338,Sharjah Hub,Zone C,2025-10-31,2025-11-02,Delayed,Address Issue,FastTrack
FULL_000339,ORD_000339,Sharjah Hub,Zone C,2025-12-12,,Failed,Address Issue,FastTrack
FULL_000340,ORD_000340,Dubai Hub,Zone E,2025-10-28,2025-11-02,Delayed,Rider Unavailable,SpeedLink
FULL_000341,ORD_000341,Dubai Hub,Zone C,2025-10-10,,Pending,,QuickShip
FULL_000342,ORD_000342,Abu Dhabi Hub,Zone E,2025-10-20,2025-10-19,On Time,,QuickShip
FULL_000343,ORD_000343,Dubai Hub,Zone C,2026-01-04,2026-01-04,On Time,,QuickShip
FULL_000344,ORD_000344,Abu Dhabi Hub,Zone F,2025-11-06,2025-11-11,Delayed,Rider Unavailable,SpeedLink
FULL_000345,ORD_000345,Abu Dhabi Hub,Zone E,2025-12-07,2025-12-05,On Time,,QuickShip
FULL_000346,ORD_000346,Dubai Hub,Zone A,2025-10-11,2025-10-15,Delayed,Address Issue,SpeedLink
FULL_000347,ORD_000347,Dubai Hub,Zone B,2025-11-23,2025-11-22,On Time,,FastTrack
FULL_000348,ORD_000348,Sharjah Hub,Zone F,2025-10-12,2025-10-16,Delayed,Address Issue,FastTrack
FULL_000349,ORD_000349,Abu Dhabi Hub,Zone D,2025-12-27,2025-12-27,On Time,,SpeedLink
FULL_000350,ORD_000350,Dubai Hub,Zone E,2025-11-17,2025-11-20,Delayed,Warehouse Delay,QuickShip
FULL_000351,ORD_000351,Dubai Hub,Zone F,2025-11-24,2025-11-23,On Time,,SpeedLink
FULL_000352,ORD_000352,Dubai Hub,Zone F,2025-12-06,2025-12-06,On Time,,QuickShip
FULL_000353,ORD_000353,Dubai Hub,Zone B,2026-01-01,2026-01-06,Delayed,Customer Unavailable,FastTrack
FULL_000354,ORD_000354,Dubai Hub,Zone C,2025-12-17,,Failed,Customer Unavailable,QuickShip
FULL_000355,ORD_000355,Abu Dhabi Hub,Zone D,2025-11-06,,Pending,,FastTrack
FULL_000356,ORD_000356,Dubai Hub,Zone E,2025-12-30,2025-12-28,On Time,,QuickShip
FULL_000357,ORD_000357,Dubai Hub,Zone C,2025-11-11,2025-11-11,On Time,,QuickShip
FULL_000358,ORD_000358,Abu Dhabi Hub,Zone E,2025-12-12,2025-12-12,On Time,,QuickShip
FULL_000359,ORD_000359,Dubai Hub,Zone F,2025-12-11,2025-12-13,Delayed,Traffic/Weather,SpeedLink
FULL_000360,ORD_000360,Dubai Hub,Zone B,2025-12-07,2025-12-06,On Time,,SpeedLink
FULL_000361,ORD_000361,Dubai Hub,Zone D,2025-11-21,,Pending,,FastTrack
FULL_000362,ORD_000362,Dubai Hub,Zone C,2025-12-14,2025-12-19,Delayed,Address Issue,SpeedLink
FULL_000363,ORD_000363,Sharjah Hub,Zone D,2025-11-23,2025-11-23,On Time,,QuickShip
FULL_000364,ORD_000364,Abu Dhabi Hub,Zone E,2025-12-03,2025-12-02,On Time,,QuickShip
FULL_000365,ORD_000365,Dubai Hub,Zone B,2026-01-03,2026-01-03,On Time,,SpeedLink
FULL_000366,ORD_000366,Sharjah Hub,Zone B,2025-12-28,,Pending,,SpeedLink
FULL_000367,ORD_000367,Sharjah Hub,Zone C,2025-10-28,,Failed,Address Issue,FastTrack
FULL_000368,ORD_000368,Dubai Hub,Zone D,2026-01-07,2026-01-10,Delayed,Traffic/Weather,QuickShip
FULL_000369,ORD_000369,Dubai Hub,Zone A,2025-12-08,2025-12-10,Delayed,Traffic/Weather,FastTrack
FULL_000370,ORD_000370,Abu Dhabi Hub,Zone C,2025-10-24,,Failed,Customer Unavailable,FastTrack
FULL_000371,ORD_000371,Dubai Hub,Zone D,2025-11-17,,Failed,Address Issue,FastTrack
FULL_000372,ORD_000372,Dubai Hub,Zone D,2025-11-26,2025-11-25,On Time,,QuickShip
FULL_000373,ORD_000373,Dubai Hub,Zone A,2025-12-22,2025-12-22,On Time,,FastTrack
FULL_000374,ORD_000374,Dubai Hub,Zone C,2025-12-09,,Failed,Address Issue,QuickShip
FULL_000375,ORD_000375,Dubai Hub,Zone F,2025-12-19,,Failed,Address Issue,QuickShip
FULL_000376,ORD_000376,Dubai Hub,Zone C,2025-12-27,2025-12-24,On Time,,SpeedLink
FULL_000377,ORD_000377,Dubai Hub,Zone A,2025-12-05,,Failed,Address Issue,QuickShip
FULL_000378,ORD_000378,Abu Dhabi Hub,Zone F,2025-11-26,2025-11-26,On Time,,SpeedLink
FULL_000379,ORD_000379,Dubai Hub,Zone F,2026-01-02,2026-01-02,On Time,,QuickShip
FULL_000380,ORD_000380,Abu Dhabi Hub,Zone B,2025-10-30,2025-10-30,On Time,,FastTrack
FULL_000381,ORD_000381,Dubai Hub,Zone E,2026-01-01,2025-12-29,On Time,,SpeedLink
FULL_000382,ORD_000382,Dubai Hub,Zone F,2025-10-17,,Failed,Customer Unavailable,FastTrack
FULL_000383,ORD_000383,Dubai Hub,Zone F,2025-10-13,2025-10-18,Delayed,Traffic/Weather,FastTrack
FULL_000384,ORD_000384,Abu Dhabi Hub,Zone A,2025-11-06,,Pending,,QuickShip
FULL_000385,ORD_000385,Abu Dhabi Hub,Zone E,2025-10-19,,Failed,Address Issue,FastTrack
FULL_000386,ORD_000386,Sharjah Hub,Zone E,2025-12-11,2025-12-13,Delayed,Warehouse Delay,SpeedLink
FULL_000387,ORD_000387,Sharjah Hub,Zone D,2025-10-11,2025-10-11,On Time,,FastTrack
FULL_000388,ORD_000388,Dubai Hub,Zone D,2025-10-20,2025-10-20,On Time,,QuickShip
FULL_000389,ORD_000389,Abu Dhabi Hub,Zone C,2025-10-20,2025-10-19,On Time,,FastTrack
FULL_000390,ORD_000390,Dubai Hub,Zone E,2025-11-18,2025-11-18,On Time,,QuickShip
FULL_000391,ORD_000391,Dubai Hub,Zone D,2025-11-20,,Failed,Address Issue,SpeedLink
FULL_000392,ORD_000392,Abu Dhabi Hub,Zone D,2025-11-02,2025-11-02,On Time,,FastTrack
FULL_000393,ORD_000393,Dubai Hub,Zone F,2025-12-11,,Pending,,FastTrack
FULL_000394,ORD_000394,Dubai Hub,Zone A,2025-12-17,2025-12-18,Delayed,Address Issue,QuickShip
FULL_000395,ORD_000395,Dubai Hub,Zone E,2025-11-13,,Pending,,FastTrack
FULL_000396,ORD_000396,Dubai Hub,Zone F,2025-12-19,2025-12-23,Delayed,Traffic/Weather,FastTrack
FULL_000397,ORD_000397,Sharjah Hub,Zone C,2025-10-21,2025-10-21,On Time,,SpeedLink
FULL_000398,ORD_000398,Dubai Hub,Zone B,2025-11-08,2025-11-11,Delayed,Customer Unavailable,QuickShip
FULL_000399,ORD_000399,Dubai Hub,Zone B,2025-10-15,2025-10-13,On Time,,QuickShip
FULL_000400,ORD_000400,Abu Dhabi Hub,Zone D,2025-10-10,,Failed,Address Issue,SpeedLink
FULL_000401,ORD_000401,Abu Dhabi Hub,Zone D,2026-01-03,2026-01-03,On Time,,SpeedLink
FULL_000402,ORD_000402,Sharjah Hub,Zone D,2025-12-13,,Failed,Customer Unavailable,FastTrack
FULL_000403,ORD_000403,Dubai Hub,Zone B,2025-11-16,2025-11-16,On Time,,QuickShip
FULL_000404,ORD_000404,Abu Dhabi Hub,Zone F,2025-12-18,2025-12-18,On Time,,FastTrack
FULL_000405,ORD_000405,Sharjah Hub,Zone F,2026-01-03,2026-01-03,On Time,,SpeedLink
FULL_000406,ORD_000406,Abu Dhabi Hub,Zone E,2025-12-31,2026-01-05,Delayed,Traffic/Weather,FastTrack
FULL_000407,ORD_000407,Abu Dhabi Hub,Zone F,2025-12-29,,Failed,Address Issue,QuickShip
FULL_000408,ORD_000408,Dubai Hub,Zone A,2025-12-18,2025-12-18,On Time,,FastTrack
FULL_000409,ORD_000409,Abu Dhabi Hub,Zone D,2025-10-19,2025-10-20,Delayed,Rider Unavailable,FastTrack
FULL_000410,ORD_000410,Abu Dhabi Hub,Zone A,2026-01-03,,Failed,Customer Unavailable,QuickShip
FULL_000411,ORD_000411,Sharjah Hub,Zone F,2025-11-28,2025-11-28,On Time,,SpeedLink
FULL_000412,ORD_000412,Abu Dhabi Hub,Zone D,2025-11-04,2025-11-01,On Time,,QuickShip
FULL_000413,ORD_000413,Sharjah Hub,Zone C,2025-11-02,,Failed,Address Issue,SpeedLink
FULL_000414,ORD_000414,Sharjah Hub,Zone D,2025-11-25,,Pending,,QuickShip
FULL_000415,ORD_000415,Abu Dhabi Hub,Zone E,2025-12-30,2025-12-29,On Time,,SpeedLink
FULL_000416,ORD_000416,Abu Dhabi Hub,Zone E,2025-12-20,2025-12-17,On Time,,SpeedLink
FULL_000417,ORD_000417,Dubai Hub,Zone F,2025-12-25,,Pending,,SpeedLink
FULL_000418,ORD_000418,Dubai Hub,Zone D,2025-11-02,2025-11-07,Delayed,Traffic/Weather,SpeedLink
FULL_000419,ORD_000419,Dubai Hub,Zone A,2026-01-04,2026-01-04,On Time,,FastTrack
FULL_000420,ORD_000420,Dubai Hub,Zone A,2026-01-04,2026-01-03,On Time,,QuickShip
FULL_000421,ORD_000421,Dubai Hub,Zone B,2025-11-29,2025-11-29,On Time,,QuickShip
FULL_000422,ORD_000422,Sharjah Hub,Zone F,2025-12-13,,Pending,,FastTrack
FULL_000423,ORD_000423,Abu Dhabi Hub,Zone E,2025-12-02,2025-11-30,On Time,,QuickShip
FULL_000424,ORD_000424,Dubai Hub,Zone A,2025-10-19,2025-10-18,On Time,,SpeedLink
FULL_000425,ORD_000425,Dubai Hub,Zone A,2025-10-17,2025-10-17,On Time,,QuickShip
FULL_000426,ORD_000426,Dubai Hub,Zone E,2025-12-29,2025-12-28,On Time,,FastTrack
FULL_000427,ORD_000427,Dubai Hub,Zone F,2025-11-11,2025-11-11,On Time,,FastTrack
FULL_000428,ORD_000428,Dubai Hub,Zone C,2025-10-17,2025-10-17,On Time,,QuickShip
FULL_000429,ORD_000429,Sharjah Hub,Zone F,2025-10-21,2025-10-20,On Time,,SpeedLink
FULL_000430,ORD_000430,Abu Dhabi Hub,Zone F,2025-11-18,,Failed,Customer Unavailable,FastTrack
FULL_000431,ORD_000431,Sharjah Hub,Zone C,2025-12-03,2025-12-03,On Time,,FastTrack
FULL_000432,ORD_000432,Sharjah Hub,Zone F,2026-01-03,2026-01-03,On Time,,QuickShip
FULL_000433,ORD_000433,Sharjah Hub,Zone A,2025-10-20,2025-10-20,On Time,,SpeedLink
FULL_000434,ORD_000434,Dubai Hub,Zone E,2026-01-01,2025-12-31,On Time,,SpeedLink
FULL_000435,ORD_000435,Dubai Hub,Zone D,2025-11-22,,Failed,Address Issue,QuickShip
FULL_000436,ORD_000436,Sharjah Hub,Zone E,2025-11-21,,Pending,,FastTrack
FULL_000437,ORD_000437,Dubai Hub,Zone D,2025-12-21,2025-12-20,On Time,,FastTrack
FULL_000438,ORD_000438,Dubai Hub,Zone D,2025-12-28,2025-12-31,Delayed,Traffic/Weather,FastTrack
FULL_000439,ORD_000439,Dubai Hub,Zone E,2025-10-24,2025-10-25,On Time,,SpeedLink
FULL_000440,ORD_000440,Abu Dhabi Hub,Zone A,2025-10-28,2025-10-31,Delayed,Traffic/Weather,FastTrack
FULL_000441,ORD_000441,Abu Dhabi Hub,Zone F,2025-10-09,2025-10-09,On Time,,QuickShip
FULL_000442,ORD_000442,Dubai Hub,Zone F,2025-12-13,2025-12-12,On Time,,QuickShip
FULL_000443,ORD_000443,Dubai Hub,Zone A,2025-11-02,2025-11-02,On Time,,QuickShip
FULL_000444,ORD_000444,Sharjah Hub,Zone A,2026-01-07,2026-01-05,On Time,,QuickShip
FULL_000445,ORD_000445,Sharjah Hub,Zone C,2025-12-22,2025-12-21,On Time,,SpeedLink
FULL_000446,ORD_000446,Abu Dhabi Hub,Zone B,2025-10-13,2025-10-13,On Time,,QuickShip
FULL_000447,ORD_000447,Abu Dhabi Hub,Zone D,2025-11-09,2025-11-13,Delayed,Traffic/Weather,SpeedLink
FULL_000448,ORD_000448,Abu Dhabi Hub,Zone D,2025-11-27,2025-11-26,On Time,,SpeedLink
FULL_000449,ORD_000449,Dubai Hub,Zone F,2025-10-10,2025-10-09,On Time,,QuickShip
FULL_000450,ORD_000450,Sharjah Hub,Zone B,2025-12-03,2025-12-03,On Time,,FastTrack
FULL_000451,ORD_000451,Abu Dhabi Hub,Zone A,2025-10-14,2025-10-11,On Time,,QuickShip
FULL_000452,ORD_000452,Dubai Hub,Zone A,2025-12-20,2025-12-20,On Time,,FastTrack
FULL_000453,ORD_000453,Abu Dhabi Hub,Zone F,2026-01-05,,Failed,Address Issue,QuickShip
FULL_000454,ORD_000454,Dubai Hub,Zone C,2025-11-05,2025-11-03,On Time,,SpeedLink
FULL_000455,ORD_000455,Dubai Hub,Zone F,2025-10-29,,Pending,,FastTrack
FULL_000456,ORD_000456,Dubai Hub,Zone F,2025-10-23,2025-10-23,On Time,,FastTrack
FULL_000457,ORD_000457,Dubai Hub,Zone D,2025-11-27,,Failed,Customer Unavailable,QuickShip
FULL_000458,ORD_000458,Dubai Hub,Zone D,2025-12-25,2025-12-25,On Time,,QuickShip
FULL_000459,ORD_000459,Sharjah Hub,Zone B,2025-11-09,2025-11-08,On Time,,FastTrack
FULL_000460,ORD_000460,Sharjah Hub,Zone E,2025-11-03,2025-11-03,On Time,,QuickShip
FULL_000461,ORD_000461,Dubai Hub,Zone B,2025-12-30,2025-12-30,On Time,,QuickShip
FULL_000462,ORD_000462,Dubai Hub,Zone D,2025-11-18,2025-11-18,On Time,,FastTrack
FULL_000463,ORD_000463,Dubai Hub,Zone A,2025-12-22,2025-12-21,On Time,,QuickShip
FULL_000464,ORD_000464,Sharjah Hub,Zone C,2025-11-02,2025-11-02,On Time,,FastTrack
FULL_000465,ORD_000465,Sharjah Hub,Zone D,2025-11-26,2025-11-25,On Time,,QuickShip
FULL_000466,ORD_000466,Sharjah Hub,Zone B,2025-10-20,2025-10-20,On Time,,SpeedLink
FULL_000467,ORD_000467,Dubai Hub,Zone C,2025-12-02,2025-12-01,On Time,,QuickShip
FULL_000468,ORD_000468,Sharjah Hub,Zone B,2025-10-13,2025-10-12,On Time,,SpeedLink
FULL_000469,ORD_000469,Abu Dhabi Hub,Zone D,2025-10-21,2025-10-19,On Time,,SpeedLink
FULL_000470,ORD_000470,Dubai Hub,Zone B,2025-10-20,2025-10-20,On Time,,SpeedLink
FULL_000471,ORD_000471,Abu Dhabi Hub,Zone F,2025-11-04,2025-11-03,On Time,,FastTrack
FULL_000472,ORD_000472,Dubai Hub,Zone D,2025-11-02,2025-11-01,On Time,,FastTrack
FULL_000473,ORD_000473,Dubai Hub,Zone A,2025-10-12,2025-10-14,Delayed,Address Issue,FastTrack
FULL_000474,ORD_000474,Abu Dhabi Hub,Zone E,2025-12-23,2025-12-22,On Time,,SpeedLink
FULL_000475,ORD_000475,Dubai Hub,Zone F,2025-10-30,2025-10-27,On Time,,SpeedLink
FULL_000476,ORD_000476,Abu Dhabi Hub,Zone D,2025-12-09,2025-12-08,On Time,,FastTrack
FULL_000477,ORD_000477,Abu Dhabi Hub,Zone F,2026-01-07,2026-01-05,On Time,,SpeedLink
FULL_000478,ORD_000478,Sharjah Hub,Zone C,2025-11-27,2025-11-24,On Time,,FastTrack
FULL_000479,ORD_000479,Abu Dhabi Hub,Zone F,2025-11-21,,Failed,Address Issue,FastTrack
FULL_000480,ORD_000480,Dubai Hub,Zone F,2026-01-05,2026-01-07,Delayed,Traffic/Weather,FastTrack
FULL_000481,ORD_000481,Sharjah Hub,Zone E,2025-10-12,2025-10-12,On Time,,SpeedLink
FULL_000482,ORD_000482,Dubai Hub,Zone D,2025-11-25,2025-11-25,On Time,,SpeedLink
FULL_000483,ORD_000483,Dubai Hub,Zone F,2025-12-09,2025-12-07,On Time,,SpeedLink
FULL_000484,ORD_000484,Sharjah Hub,Zone F,2025-10-22,2025-10-21,On Time,,FastTrack
FULL_000485,ORD_000485,Dubai Hub,Zone F,2025-11-04,2025-11-03,On Time,,QuickShip
FULL_000486,ORD_000486,Dubai Hub,Zone E,2026-01-01,2026-01-06,Delayed,Address Issue,QuickShip
FULL_000487,ORD_000487,Dubai Hub,Zone A,2025-10-30,2025-10-31,Delayed,Warehouse Delay,FastTrack
FULL_000488,ORD_000488,Sharjah Hub,Zone B,2025-12-11,,Failed,Address Issue,QuickShip
FULL_000489,ORD_000489,Dubai Hub,Zone F,2025-11-19,2025-11-20,Delayed,Address Issue,FastTrack
FULL_000490,ORD_000490,Dubai Hub,Zone E,2025-12-23,2025-12-26,Delayed,Traffic/Weather,QuickShip
FULL_000491,ORD_000491,Sharjah Hub,Zone B,2025-10-11,2025-10-09,On Time,,QuickShip
FULL_000492,ORD_000492,Sharjah Hub,Zone B,2025-12-22,2025-12-20,On Time,,FastTrack
FULL_000493,ORD_000493,Dubai Hub,Zone B,2025-10-20,2025-10-23,Delayed,Traffic/Weather,SpeedLink
FULL_000494,ORD_000494,Abu Dhabi Hub,Zone C,2025-12-26,2025-12-26,On Time,,QuickShip
FULL_000495,ORD_000495,Dubai Hub,Zone B,2025-12-28,2025-12-26,On Time,,QuickShip
FULL_000496,ORD_000496,Abu Dhabi Hub,Zone C,2025-11-30,2025-11-30,On Time,,QuickShip
FULL_000497,ORD_000497,Dubai Hub,Zone A,2026-01-04,,Pending,,SpeedLink
FULL_000498,ORD_000498,Abu Dhabi Hub,Zone D,2025-12-19,2025-12-17,On Time,,QuickShip
FULL_000499,ORD_000499,Sharjah Hub,Zone B,2025-11-18,2025-11-18,On Time,,SpeedLink
FULL_000500,ORD_000500,Abu Dhabi Hub,Zone A,2025-12-09,2025-12-08,On Time,,QuickShip
FULL_000501,ORD_000501,Dubai Hub,Zone C,2025-11-03,,Pending,,FastTrack
FULL_000502,ORD_000502,Dubai Hub,Zone F,2025-12-10,2025-12-09,On Time,,QuickShip
FULL_000503,ORD_000503,Dubai Hub,Zone F,2025-12-06,2025-12-05,On Time,,FastTrack
FULL_000504,ORD_000504,Abu Dhabi Hub,Zone F,2025-10-10,,Pending,,QuickShip
FULL_000505,ORD_000505,Abu Dhabi Hub,Zone F,2026-01-03,2026-01-02,On Time,,FastTrack
FULL_000506,ORD_000506,Dubai Hub,Zone E,2025-11-01,2025-11-01,On Time,,FastTrack
FULL_000507,ORD_000507,Dubai Hub,Zone E,2025-12-03,2025-12-03,On Time,,SpeedLink
FULL_000508,ORD_000508,Dubai Hub,Zone E,2026-01-01,2026-01-01,On Time,,FastTrack
FULL_000509,ORD_000509,Dubai Hub,Zone B,2025-10-17,2025-10-14,On Time,,SpeedLink
