fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_ORD_000237,ORD_000237,Abu Dhabi Hub,Zone D,12/2/2025,12/2/2025,On Time,,QuickShip
FUL_ORD_000238,ORD_000238,Abu Dhabi Hub,Zone C,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_000239,ORD_000239,Abu Dhabi Hub,Zone C,10/15/2025,10/15/2025,On Time,,QuickShip
FUL_ORD_000240,ORD_000240,Dubai Hub,Zone F,12/10/2025,12/10/2025,On Time,,QuickShip
FUL_ORD_000241,ORD_000241,Sharjah Hub,Zone C,12/11/2025,12/11/2025,On Time,,SpeedLink
FUL_ORD_000242,ORD_000242,Sharjah Hub,Zone D,1/4/2026,1/4/2026,On Time,,QuickShip
FUL_ORD_000243,ORD_000243,Abu Dhabi Hub,Zone E,11/24/2025,11/24/2025,On Time,,FastTrack
FUL_ORD_000244,ORD_000244,Sharjah Hub,Zone F,10/27/2025,10/27/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_000245,ORD_000245,Dubai Hub,Zone D,12/19/2025,12/19/2025,On Time,,FastTrack
FUL_ORD_000246,ORD_000246,Abu Dhabi Hub,Zone B,11/8/2025,11/8/2025,On Time,,QuickShip
FUL_ORD_000247,ORD_000247,Dubai Hub,Zone C,12/28/2025,12/28/2025,On Time,,SpeedLink
FUL_ORD_000248,ORD_000248,Dubai Hub,Zone E,10/30/2025,10/30/2025,On Time,,SpeedLink
FUL_ORD_000249,ORD_000249,Sharjah Hub,Zone D,10/18/2025,10/18/2025,On Time,,FastTrack
FUL_ORD_000250,ORD_000250,Sharjah Hub,Zone F,1/3/2026,,Pending,,FastTrack
FUL_ORD_000251,ORD_000251,Abu Dhabi Hub,Zone F,10/11/2025,,Failed,,QuickShip
FUL_ORD_000252,ORD_000252,Abu Dhabi Hub,Zone E,12/10/2025,12/10/2025,On Time,,FastTrack
FUL_ORD_000253,ORD_000253,Sharjah Hub,Zone E,12/23/2025,12/23/2025,On Time,,QuickShip
FUL_ORD_000254,ORD_000254,Sharjah Hub,Zone D,10/28/2025,10/28/2025,On Time,,QuickShip
FUL_ORD_000255,ORD_000255,Abu Dhabi Hub,Zone A,11/16/2025,11/16/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_000256,ORD_000256,Abu Dhabi Hub,Zone D,12/23/2025,,Pending,,QuickShip
FUL_ORD_000257,ORD_000257,Sharjah Hub,Zone D,10/31/2025,11/2/2025,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_000258,ORD_000258,Sharjah Hub,Zone A,10/17/2025,10/17/2025,On Time,,FastTrack
FUL_ORD_000259,ORD_000259,Dubai Hub,Zone C,11/7/2025,11/7/2025,On Time,,FastTrack
FUL_ORD_000260,ORD_000260,Abu Dhabi Hub,Zone F,12/2/2025,12/2/2025,On Time,,FastTrack
FUL_ORD_000261,ORD_000261,Sharjah Hub,Zone E,12/23/2025,12/23/2025,On Time,,SpeedLink
FUL_ORD_000262,ORD_000262,Dubai Hub,Zone F,12/20/2025,12/20/2025,On Time,,SpeedLink
FUL_ORD_000263,ORD_000263,Dubai Hub,Zone F,12/19/2025,12/19/2025,On Time,,SpeedLink
FUL_ORD_000264,ORD_000264,Dubai Hub,Zone E,10/15/2025,10/15/2025,On Time,,FastTrack
FUL_ORD_000265,ORD_000265,Abu Dhabi Hub,Zone E,10/23/2025,10/23/2025,On Time,,FastTrack
FUL_ORD_000266,ORD_000266,Dubai Hub,Zone E,10/21/2025,,Pending,,SpeedLink
FUL_ORD_000267,ORD_000267,Abu Dhabi Hub,Zone F,12/17/2025,,Failed,,QuickShip
FUL_ORD_000268,ORD_000268,Abu Dhabi Hub,Zone B,11/28/2025,11/28/2025,On Time,,SpeedLink
FUL_ORD_000269,ORD_000269,Sharjah Hub,Zone A,12/16/2025,12/16/2025,On Time,,FastTrack
FUL_ORD_000270,ORD_000270,Abu Dhabi Hub,Zone A,12/27/2025,12/29/2025,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_000271,ORD_000271,Dubai Hub,Zone F,11/12/2025,11/12/2025,On Time,,SpeedLink
FUL_ORD_000272,ORD_000272,Dubai Hub,Zone A,11/30/2025,11/30/2025,On Time,,QuickShip
FUL_ORD_000273,ORD_000273,Abu Dhabi Hub,Zone E,10/19/2025,10/19/2025,On Time,,QuickShip
FUL_ORD_000274,ORD_000274,Abu Dhabi Hub,Zone B,10/11/2025,,Pending,,SpeedLink
FUL_ORD_000275,ORD_000275,Dubai Hub,Zone F,1/4/2026,1/6/2026,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_000276,ORD_000276,Abu Dhabi Hub,Zone F,12/28/2025,12/28/2025,On Time,,SpeedLink
FUL_ORD_000277,ORD_000277,Dubai Hub,Zone E,11/8/2025,,Failed,,FastTrack
FUL_ORD_000278,ORD_000278,Abu Dhabi Hub,Zone F,12/24/2025,12/24/2025,On Time,,FastTrack
FUL_ORD_000279,ORD_000279,Dubai Hub,Zone E,11/25/2025,11/25/2025,On Time,,FastTrack
FUL_ORD_000280,ORD_000280,Sharjah Hub,Zone C,10/31/2025,10/31/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_000281,ORD_000281,Dubai Hub,Zone E,1/3/2026,1/3/2026,On Time,,FastTrack
FUL_ORD_000282,ORD_000282,Sharjah Hub,Zone B,11/7/2025,11/7/2025,On Time,,SpeedLink
FUL_ORD_000283,ORD_000283,Abu Dhabi Hub,Zone A,12/16/2025,12/16/2025,On Time,,FastTrack
FUL_ORD_000284,ORD_000284,Dubai Hub,Zone F,11/11/2025,,Pending,,SpeedLink
FUL_ORD_000285,ORD_000285,Sharjah Hub,Zone C,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_000286,ORD_000286,Sharjah Hub,Zone C,11/8/2025,11/8/2025,On Time,,FastTrack
FUL_ORD_000287,ORD_000287,Dubai Hub,Zone F,10/11/2025,10/11/2025,On Time,,QuickShip
FUL_ORD_000288,ORD_000288,Sharjah Hub,Zone A,10/13/2025,10/13/2025,On Time,,SpeedLink
FUL_ORD_000289,ORD_000289,Sharjah Hub,Zone D,12/21/2025,12/21/2025,On Time,,QuickShip
FUL_ORD_000290,ORD_000290,Abu Dhabi Hub,Zone D,1/8/2026,1/8/2026,On Time,,FastTrack
FUL_ORD_000291,ORD_000291,Sharjah Hub,Zone D,12/9/2025,12/9/2025,On Time,,QuickShip
FUL_ORD_000292,ORD_000292,Abu Dhabi Hub,Zone A,12/10/2025,12/10/2025,On Time,,SpeedLink
FUL_ORD_000293,ORD_000293,Abu Dhabi Hub,Zone E,11/19/2025,,Failed,,QuickShip
FUL_ORD_000294,ORD_000294,Sharjah Hub,Zone D,10/15/2025,10/15/2025,On Time,,FastTrack
FUL_ORD_000295,ORD_000295,Abu Dhabi Hub,Zone D,11/24/2025,,Failed,,SpeedLink
FUL_ORD_000296,ORD_000296,Abu Dhabi Hub,Zone C,10/24/2025,10/24/2025,On Time,,QuickShip
FUL_ORD_000297,ORD_000297,Sharjah Hub,Zone B,10/17/2025,10/17/2025,On Time,,FastTrack
FUL_ORD_000298,ORD_000298,Sharjah Hub,Zone D,10/21/2025,10/21/2025,On Time,,SpeedLink
FUL_ORD_000299,ORD_000299,Abu Dhabi Hub,Zone B,1/4/2026,1/4/2026,On Time,,SpeedLink
FUL_ORD_000300,ORD_000300,Dubai Hub,Zone E,10/29/2025,10/29/2025,On Time,,QuickShip
FUL_ORD_000301,ORD_000301,Abu Dhabi Hub,Zone E,11/8/2025,11/8/2025,On Time,,SpeedLink
FUL_ORD_000302,ORD_000302,Abu Dhabi Hub,Zone A,12/1/2025,12/1/2025,On Time,,QuickShip
FUL_ORD_000303,ORD_000303,Dubai Hub,Zone F,12/9/2025,,Pending,,SpeedLink
FUL_ORD_000304,ORD_000304,Dubai Hub,Zone C,11/19/2025,11/19/2025,On Time,,FastTrack
FUL_ORD_000305,ORD_000305,Dubai Hub,Zone D,11/14/2025,11/14/2025,On Time,,QuickShip
FUL_ORD_000306,ORD_000306,Sharjah Hub,Zone C,10/27/2025,10/27/2025,On Time,,SpeedLink
FUL_ORD_000307,ORD_000307,Abu Dhabi Hub,Zone A,12/7/2025,12/7/2025,On Time,,FastTrack
FUL_ORD_000308,ORD_000308,Sharjah Hub,Zone D,10/17/2025,,Failed,,SpeedLink
FUL_ORD_000309,ORD_000309,Abu Dhabi Hub,Zone D,11/12/2025,11/12/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_000310,ORD_000310,Sharjah Hub,Zone C,12/28/2025,12/28/2025,On Time,,QuickShip
FUL_ORD_000311,ORD_000311,Sharjah Hub,Zone C,10/17/2025,10/17/2025,On Time,,QuickShip
FUL_ORD_000312,ORD_000312,Sharjah Hub,Zone B,12/4/2025,12/4/2025,On Time,,SpeedLink
FUL_ORD_000313,ORD_000313,Abu Dhabi Hub,Zone B,11/8/2025,11/10/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_000314,ORD_000314,Abu Dhabi Hub,Zone A,11/22/2025,,Pending,,SpeedLink
FUL_ORD_000315,ORD_000315,Abu Dhabi Hub,Zone B,10/19/2025,10/19/2025,On Time,,SpeedLink
FUL_ORD_000316,ORD_000316,Abu Dhabi Hub,Zone D,12/19/2025,12/19/2025,On Time,,QuickShip
FUL_ORD_000317,ORD_000317,Sharjah Hub,Zone B,11/24/2025,11/24/2025,On Time,,QuickShip
FUL_ORD_000318,ORD_000318,Abu Dhabi Hub,Zone B,10/20/2025,,Failed,,FastTrack
FUL_ORD_000319,ORD_000319,Abu Dhabi Hub,Zone A,12/12/2025,12/12/2025,On Time,,SpeedLink
FUL_ORD_000320,ORD_000320,Abu Dhabi Hub,Zone E,12/3/2025,12/5/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_000321,ORD_000321,Sharjah Hub,Zone E,11/8/2025,11/8/2025,On Time,,QuickShip
FUL_ORD_000322,ORD_000322,Abu Dhabi Hub,Zone B,12/17/2025,12/18/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_000323,ORD_000323,Dubai Hub,Zone C,10/22/2025,10/23/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_000324,ORD_000324,Dubai Hub,Zone D,11/11/2025,11/11/2025,On Time,,SpeedLink
FUL_ORD_000325,ORD_000325,Abu Dhabi Hub,Zone A,10/22/2025,10/22/2025,On Time,,FastTrack
FUL_ORD_000326,ORD_000326,Dubai Hub,Zone F,12/15/2025,12/15/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_000327,ORD_000327,Abu Dhabi Hub,Zone B,10/15/2025,10/15/2025,On Time,,FastTrack
FUL_ORD_000328,ORD_000328,Abu Dhabi Hub,Zone D,11/13/2025,11/13/2025,On Time,,SpeedLink
FUL_ORD_000329,ORD_000329,Dubai Hub,Zone A,11/29/2025,,Pending,,QuickShip
FUL_ORD_000330,ORD_000330,Dubai Hub,Zone C,11/26/2025,11/26/2025,On Time,,FastTrack
FUL_ORD_000331,ORD_000331,Sharjah Hub,Zone D,10/29/2025,10/29/2025,On Time,,FastTrack
FUL_ORD_000332,ORD_000332,Dubai Hub,Zone A,11/27/2025,11/27/2025,On Time,,SpeedLink
FUL_ORD_000333,ORD_000333,Dubai Hub,Zone F,11/14/2025,11/14/2025,On Time,,QuickShip
FUL_ORD_000334,ORD_000334,Dubai Hub,Zone F,12/9/2025,12/9/2025,On Time,,QuickShip
FUL_ORD_000335,ORD_000335,Abu Dhabi Hub,Zone F,11/10/2025,11/10/2025,On Time,,FastTrack
FUL_ORD_000336,ORD_000336,Abu Dhabi Hub,Zone E,1/2/2026,1/2/2026,On Time,,SpeedLink
FUL_ORD_000337,ORD_000337,Sharjah Hub,Zone C,11/16/2025,11/16/2025,On Time,,QuickShip
FUL_ORD_000338,ORD_000338,Dubai Hub,Zone E,10/28/2025,10/30/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_000339,ORD_000339,Abu Dhabi Hub,Zone A,11/3/2025,11/3/2025,On Time,,SpeedLink
FUL_ORD_000340,ORD_000340,Abu Dhabi Hub,Zone E,12/24/2025,12/24/2025,On Time,,SpeedLink
FUL_ORD_000341,ORD_000341,Sharjah Hub,Zone D,10/11/2025,10/11/2025,On Time,,SpeedLink
FUL_ORD_000342,ORD_000342,Abu Dhabi Hub,Zone E,11/20/2025,11/20/2025,On Time,,SpeedLink
FUL_ORD_000343,ORD_000343,Abu Dhabi Hub,Zone A,11/29/2025,11/29/2025,On Time,,QuickShip
FUL_ORD_000344,ORD_000344,Abu Dhabi Hub,Zone F,10/25/2025,10/25/2025,On Time,,FastTrack
FUL_ORD_000345,ORD_000345,Dubai Hub,Zone B,11/14/2025,11/14/2025,On Time,,SpeedLink
FUL_ORD_000346,ORD_000346,Abu Dhabi Hub,Zone A,11/8/2025,11/8/2025,On Time,,SpeedLink
FUL_ORD_000347,ORD_000347,Dubai Hub,Zone B,12/5/2025,12/5/2025,On Time,,QuickShip
FUL_ORD_000348,ORD_000348,Sharjah Hub,Zone C,12/12/2025,,Pending,,SpeedLink
FUL_ORD_000349,ORD_000349,Sharjah Hub,Zone E,11/8/2025,11/8/2025,On Time,,FastTrack
FUL_ORD_000350,ORD_000350,Abu Dhabi Hub,Zone A,11/2/2025,11/2/2025,On Time,,FastTrack
FUL_ORD_000351,ORD_000351,Abu Dhabi Hub,Zone C,11/4/2025,11/4/2025,On Time,,FastTrack
FUL_ORD_000352,ORD_000352,Dubai Hub,Zone D,11/12/2025,11/12/2025,On Time,,QuickShip
FUL_ORD_000353,ORD_000353,Sharjah Hub,Zone B,12/17/2025,12/17/2025,On Time,,FastTrack
FUL_ORD_000354,ORD_000354,Abu Dhabi Hub,Zone E,12/23/2025,12/24/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_000355,ORD_000355,Dubai Hub,Zone D,10/15/2025,10/15/2025,On Time,,SpeedLink
FUL_ORD_000356,ORD_000356,Dubai Hub,Zone E,12/11/2025,12/11/2025,On Time,,SpeedLink
FUL_ORD_000357,ORD_000357,Sharjah Hub,Zone E,11/19/2025,11/19/2025,On Time,,FastTrack
FUL_ORD_000358,ORD_000358,Dubai Hub,Zone D,11/17/2025,11/17/2025,On Time,,FastTrack
FUL_ORD_000359,ORD_000359,Sharjah Hub,Zone F,10/18/2025,10/18/2025,On Time,,FastTrack
FUL_ORD_000360,ORD_000360,Abu Dhabi Hub,Zone E,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_000361,ORD_000361,Dubai Hub,Zone A,10/9/2025,10/9/2025,On Time,,QuickShip
FUL_ORD_000362,ORD_000362,Dubai Hub,Zone D,10/12/2025,10/12/2025,On Time,,QuickShip
FUL_ORD_000363,ORD_000363,Sharjah Hub,Zone A,12/3/2025,12/3/2025,On Time,,SpeedLink
FUL_ORD_000364,ORD_000364,Dubai Hub,Zone E,10/11/2025,10/11/2025,On Time,,FastTrack
FUL_ORD_000365,ORD_000365,Abu Dhabi Hub,Zone C,10/10/2025,10/10/2025,On Time,,QuickShip
FUL_ORD_000366,ORD_000366,Sharjah Hub,Zone D,11/27/2025,11/27/2025,On Time,,FastTrack
FUL_ORD_000367,ORD_000367,Sharjah Hub,Zone B,11/21/2025,11/21/2025,On Time,,SpeedLink
FUL_ORD_000368,ORD_000368,Sharjah Hub,Zone F,1/6/2026,1/6/2026,On Time,,QuickShip
FUL_ORD_000369,ORD_000369,Dubai Hub,Zone B,12/17/2025,12/17/2025,On Time,,SpeedLink
FUL_ORD_000370,ORD_000370,Dubai Hub,Zone B,11/23/2025,11/23/2025,On Time,,SpeedLink
FUL_ORD_000371,ORD_000371,Dubai Hub,Zone A,11/24/2025,,Pending,,FastTrack
FUL_ORD_000372,ORD_000372,Abu Dhabi Hub,Zone C,10/19/2025,10/19/2025,On Time,,SpeedLink
FUL_ORD_000373,ORD_000373,Abu Dhabi Hub,Zone D,11/24/2025,11/24/2025,On Time,,QuickShip
FUL_ORD_000374,ORD_000374,Dubai Hub,Zone B,12/14/2025,12/14/2025,On Time,,SpeedLink
FUL_ORD_000375,ORD_000375,Dubai Hub,Zone F,11/12/2025,11/12/2025,On Time,,FastTrack
FUL_ORD_000376,ORD_000376,Dubai Hub,Zone C,12/4/2025,12/4/2025,On Time,,FastTrack
FUL_ORD_000377,ORD_000377,Dubai Hub,Zone E,10/26/2025,10/26/2025,On Time,,FastTrack
FUL_ORD_000378,ORD_000378,Dubai Hub,Zone A,11/3/2025,11/5/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_000379,ORD_000379,Sharjah Hub,Zone C,11/30/2025,11/30/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_000380,ORD_000380,Abu Dhabi Hub,Zone A,11/27/2025,11/27/2025,On Time,,FastTrack
FUL_ORD_000381,ORD_000381,Sharjah Hub,Zone F,11/30/2025,11/30/2025,On Time,,SpeedLink
FUL_ORD_000382,ORD_000382,Sharjah Hub,Zone F,12/12/2025,12/12/2025,On Time,,QuickShip
FUL_ORD_000383,ORD_000383,Sharjah Hub,Zone E,11/21/2025,11/22/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_000384,ORD_000384,Abu Dhabi Hub,Zone D,12/24/2025,12/24/2025,On Time,,SpeedLink
FUL_ORD_000385,ORD_000385,Sharjah Hub,Zone F,11/28/2025,,Pending,,SpeedLink
FUL_ORD_000386,ORD_000386,Sharjah Hub,Zone E,12/11/2025,12/11/2025,On Time,,FastTrack
FUL_ORD_000387,ORD_000387,Dubai Hub,Zone B,11/21/2025,11/23/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_000388,ORD_000388,Dubai Hub,Zone F,11/24/2025,11/24/2025,On Time,,SpeedLink
FUL_ORD_000389,ORD_000389,Abu Dhabi Hub,Zone A,11/16/2025,11/16/2025,On Time,,QuickShip
FUL_ORD_000390,ORD_000390,Dubai Hub,Zone F,10/18/2025,10/18/2025,On Time,,QuickShip
FUL_ORD_000391,ORD_000391,Dubai Hub,Zone F,10/13/2025,10/13/2025,On Time,,SpeedLink
FUL_ORD_000392,ORD_000392,Abu Dhabi Hub,Zone C,10/17/2025,10/17/2025,On Time,,SpeedLink
FUL_ORD_000393,ORD_000393,Dubai Hub,Zone B,10/11/2025,10/11/2025,On Time,,QuickShip
FUL_ORD_000394,ORD_000394,Abu Dhabi Hub,Zone E,12/31/2025,12/31/2025,On Time,,FastTrack
FUL_ORD_000395,ORD_000395,Dubai Hub,Zone B,10/14/2025,10/16/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_000396,ORD_000396,Sharjah Hub,Zone A,11/7/2025,11/7/2025,On Time,,SpeedLink
FUL_ORD_000397,ORD_000397,Dubai Hub,Zone C,12/23/2025,12/23/2025,On Time,,SpeedLink
FUL_ORD_000398,ORD_000398,Dubai Hub,Zone D,11/2/2025,11/2/2025,On Time,,SpeedLink
FUL_ORD_000399,ORD_000399,Abu Dhabi Hub,Zone B,12/6/2025,12/6/2025,On Time,,FastTrack
FUL_ORD_000400,ORD_000400,Dubai Hub,Zone C,10/16/2025,10/16/2025,On Time,,QuickShip
FUL_ORD_000401,ORD_000401,Abu Dhabi Hub,Zone C,11/5/2025,11/5/2025,On Time,,FastTrack
FUL_ORD_000402,ORD_000402,Sharjah Hub,Zone F,11/17/2025,11/17/2025,Delayed,Address Issue,QuickShip
FUL_ORD_000403,ORD_000403,Dubai Hub,Zone A,12/19/2025,,Pending,,FastTrack
FUL_ORD_000404,ORD_000404,Dubai Hub,Zone A,11/29/2025,11/29/2025,On Time,,SpeedLink
FUL_ORD_000405,ORD_000405,Sharjah Hub,Zone B,11/9/2025,,Pending,,QuickShip
FUL_ORD_000406,ORD_000406,Dubai Hub,Zone E,11/4/2025,11/4/2025,Delayed,Address Issue,QuickShip
FUL_ORD_000407,ORD_000407,Dubai Hub,Zone F,12/17/2025,,Pending,,QuickShip
FUL_ORD_000408,ORD_000408,Abu Dhabi Hub,Zone B,10/15/2025,10/15/2025,Delayed,Address Issue,FastTrack
FUL_ORD_000409,ORD_000409,Sharjah Hub,Zone C,10/23/2025,10/23/2025,On Time,,SpeedLink
FUL_ORD_000410,ORD_000410,Sharjah Hub,Zone F,11/24/2025,,Pending,,FastTrack
FUL_ORD_000411,ORD_000411,Abu Dhabi Hub,Zone D,12/19/2025,12/20/2025,Delayed,Address Issue,FastTrack
FUL_ORD_000412,ORD_000412,Dubai Hub,Zone E,12/10/2025,12/12/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_000413,ORD_000413,Sharjah Hub,Zone C,12/28/2025,12/29/2025,Delayed,Address Issue,FastTrack
FUL_ORD_000414,ORD_000414,Abu Dhabi Hub,Zone A,10/23/2025,10/23/2025,On Time,,QuickShip
FUL_ORD_000415,ORD_000415,Sharjah Hub,Zone F,10/24/2025,,Pending,,SpeedLink
FUL_ORD_000416,ORD_000416,Dubai Hub,Zone B,12/19/2025,,Pending,,FastTrack
FUL_ORD_000417,ORD_000417,Abu Dhabi Hub,Zone E,10/15/2025,,Pending,,FastTrack
FUL_ORD_000418,ORD_000418,Dubai Hub,Zone B,11/14/2025,11/14/2025,On Time,,FastTrack
FUL_ORD_000419,ORD_000419,Dubai Hub,Zone D,10/17/2025,,Failed,,FastTrack
FUL_ORD_000420,ORD_000420,Dubai Hub,Zone D,10/18/2025,10/18/2025,On Time,,SpeedLink
FUL_ORD_000421,ORD_000421,Sharjah Hub,Zone C,12/27/2025,12/29/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_000422,ORD_000422,Sharjah Hub,Zone A,10/24/2025,10/24/2025,On Time,,QuickShip
FUL_ORD_000423,ORD_000423,Dubai Hub,Zone B,11/19/2025,11/20/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_000424,ORD_000424,Dubai Hub,Zone F,11/3/2025,11/3/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_000425,ORD_000425,Abu Dhabi Hub,Zone A,12/23/2025,12/23/2025,On Time,,QuickShip
FUL_ORD_000426,ORD_000426,Abu Dhabi Hub,Zone E,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_000427,ORD_000427,Abu Dhabi Hub,Zone E,11/26/2025,11/26/2025,On Time,,SpeedLink
FUL_ORD_000428,ORD_000428,Dubai Hub,Zone F,10/26/2025,10/27/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_000429,ORD_000429,Dubai Hub,Zone D,10/20/2025,,Failed,,SpeedLink
FUL_ORD_000430,ORD_000430,Abu Dhabi Hub,Zone E,11/3/2025,11/3/2025,On Time,,FastTrack
FUL_ORD_000431,ORD_000431,Dubai Hub,Zone F,1/6/2026,1/6/2026,On Time,,FastTrack
FUL_ORD_000432,ORD_000432,Sharjah Hub,Zone D,1/4/2026,1/5/2026,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_000433,ORD_000433,Dubai Hub,Zone F,11/13/2025,11/14/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_000434,ORD_000434,Dubai Hub,Zone C,11/23/2025,11/23/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_000435,ORD_000435,Abu Dhabi Hub,Zone D,12/9/2025,12/9/2025,On Time,,FastTrack
FUL_ORD_000436,ORD_000436,Dubai Hub,Zone A,12/6/2025,12/8/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_000437,ORD_000437,Sharjah Hub,Zone A,11/29/2025,11/29/2025,On Time,,FastTrack
FUL_ORD_000438,ORD_000438,Sharjah Hub,Zone E,11/5/2025,11/7/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_000439,ORD_000439,Abu Dhabi Hub,Zone C,12/11/2025,12/11/2025,Delayed,Address Issue,FastTrack
FUL_ORD_000440,ORD_000440,Abu Dhabi Hub,Zone A,11/28/2025,11/28/2025,On Time,,SpeedLink
FUL_ORD_000441,ORD_000441,Abu Dhabi Hub,Zone A,11/26/2025,11/26/2025,On Time,,SpeedLink
FUL_ORD_000442,ORD_000442,Dubai Hub,Zone A,10/20/2025,10/20/2025,On Time,,QuickShip
FUL_ORD_000443,ORD_000443,Dubai Hub,Zone B,11/2/2025,11/2/2025,On Time,,QuickShip
FUL_ORD_000444,ORD_000444,Dubai Hub,Zone D,12/19/2025,12/19/2025,On Time,,SpeedLink
FUL_ORD_000445,ORD_000445,Abu Dhabi Hub,Zone E,11/3/2025,11/3/2025,On Time,,SpeedLink
FUL_ORD_000446,ORD_000446,Sharjah Hub,Zone B,10/20/2025,10/20/2025,On Time,,QuickShip
FUL_ORD_000447,ORD_000447,Abu Dhabi Hub,Zone C,11/18/2025,11/18/2025,On Time,,SpeedLink
FUL_ORD_000448,ORD_000448,Dubai Hub,Zone B,11/24/2025,11/24/2025,On Time,,SpeedLink
FUL_ORD_000449,ORD_000449,Abu Dhabi Hub,Zone C,10/24/2025,,Failed,,FastTrack
FUL_ORD_000450,ORD_000450,Abu Dhabi Hub,Zone C,12/29/2025,12/29/2025,On Time,,QuickShip
FUL_ORD_000451,ORD_000451,Dubai Hub,Zone D,10/27/2025,10/27/2025,On Time,,FastTrack
FUL_ORD_000452,ORD_000452,Sharjah Hub,Zone E,1/5/2026,1/5/2026,On Time,,QuickShip
FUL_ORD_000453,ORD_000453,Abu Dhabi Hub,Zone E,11/17/2025,,Failed,,QuickShip
FUL_ORD_000454,ORD_000454,Abu Dhabi Hub,Zone D,10/22/2025,10/22/2025,On Time,,FastTrack
FUL_ORD_000455,ORD_000455,Dubai Hub,Zone D,11/10/2025,11/10/2025,On Time,,SpeedLink
FUL_ORD_000456,ORD_000456,Dubai Hub,Zone F,11/8/2025,11/8/2025,On Time,,QuickShip
FUL_ORD_000457,ORD_000457,Sharjah Hub,Zone D,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_000458,ORD_000458,Sharjah Hub,Zone A,12/2/2025,12/2/2025,On Time,,QuickShip
FUL_ORD_000459,ORD_000459,Dubai Hub,Zone D,10/16/2025,10/18/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_000460,ORD_000460,Dubai Hub,Zone A,10/26/2025,10/26/2025,On Time,,SpeedLink
FUL_ORD_000461,ORD_000461,Sharjah Hub,Zone D,12/6/2025,,Pending,,SpeedLink
FUL_ORD_000462,ORD_000462,Abu Dhabi Hub,Zone D,11/25/2025,11/25/2025,On Time,,FastTrack
FUL_ORD_000463,ORD_000463,Dubai Hub,Zone F,12/13/2025,12/13/2025,On Time,,QuickShip
FUL_ORD_000464,ORD_000464,Abu Dhabi Hub,Zone F,1/4/2026,1/4/2026,On Time,,QuickShip
FUL_ORD_000465,ORD_000465,Sharjah Hub,Zone E,12/2/2025,,Failed,,QuickShip
FUL_ORD_000466,ORD_000466,Sharjah Hub,Zone B,12/26/2025,12/26/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_000467,ORD_000467,Abu Dhabi Hub,Zone E,11/22/2025,11/22/2025,On Time,,SpeedLink
FUL_ORD_000468,ORD_000468,Sharjah Hub,Zone C,12/27/2025,12/27/2025,On Time,,SpeedLink
FUL_ORD_000469,ORD_000469,Dubai Hub,Zone F,11/1/2025,11/1/2025,On Time,,QuickShip
FUL_ORD_000470,ORD_000470,Sharjah Hub,Zone F,10/24/2025,10/24/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_000471,ORD_000471,Abu Dhabi Hub,Zone F,11/10/2025,11/10/2025,On Time,,FastTrack
FUL_ORD_000472,ORD_000472,Sharjah Hub,Zone B,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_000473,ORD_000473,Sharjah Hub,Zone E,11/10/2025,11/10/2025,On Time,,FastTrack
