item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_000342,ORD_000188,Electronics,JBL Speaker,1,92.87,92.87
ITEM_000343,ORD_000189,Beauty,Maybelline Mascara,1,909.53,909.53
ITEM_000344,ORD_000190,Groceries,Fresh Fruits Basket,2,427.73,855.46
ITEM_000345,ORD_000191,Electronics,"LG 55"" OLED TV",2,123.19,246.38
ITEM_000346,ORD_000192,Fashion,H&M T-Shirt,1,126.52,126.52
ITEM_000347,ORD_000192,Home & Kitchen,Tefal Cookware,1,162.83,162.83
ITEM_000348,ORD_000193,Home & Kitchen,Philips Air Fryer,1,1443.4,1443.4
ITEM_000349,ORD_000194,Beauty,L'Oreal Serum,3,340.62,1021.86
ITEM_000350,ORD_000195,Groceries,Coca Cola Pack,3,122.35,367.05
ITEM_000351,ORD_000196,Beauty,Maybelline Mascara,2,45.09,90.18
ITEM_000352,ORD_000196,Home & Kitchen,Samsung Fridge,3,19.64,58.92
ITEM_000353,ORD_000196,Groceries,Barilla Pasta,3,10.45,31.35
ITEM_000354,ORD_000196,Fashion,Adidas Hoodie,3,24.41,73.23
ITEM_000355,ORD_000197,Fashion,Nike Air Max,1,137.91,137.91
ITEM_000356,ORD_000197,Beauty,Garnier Face Wash,3,20.65,61.95
ITEM_000357,ORD_000197,Home & Kitchen,Tefal Cookware,1,25.47,25.47
ITEM_000358,ORD_000197,Groceries,Organic Vegetables Box,1,19.62,19.62
ITEM_000359,ORD_000198,Home & Kitchen,Nespresso Machine,1,251.89,251.89
ITEM_000360,ORD_000198,Groceries,Kellogg's Cereal,1,450.51,450.51
ITEM_000361,ORD_000199,Beauty,Maybelline Mascara,3,129.39,388.17
ITEM_000362,ORD_000199,Groceries,Nescafe Coffee,3,197.07,591.21
ITEM_000363,ORD_000200,Home & Kitchen,Tefal Cookware,2,195.77,391.54
ITEM_000364,ORD_000201,Electronics,iPad Air,2,160.2,320.4
ITEM_000365,ORD_000201,Beauty,Gillette Razor,3,145.44,436.32
ITEM_000366,ORD_000201,Groceries,Nescafe Coffee,2,193.02,386.04
ITEM_000367,ORD_000202,Electronics,Samsung Galaxy S23,2,152.81,305.62
ITEM_000368,ORD_000202,Groceries,Almarai Milk,3,84.39,253.17
ITEM_000369,ORD_000202,Beauty,Neutrogena Sunscreen,2,123.77,247.54
ITEM_000370,ORD_000203,Home & Kitchen,Samsung Fridge,1,575.55,575.55
ITEM_000371,ORD_000203,Electronics,Canon EOS Camera,2,97.28,194.56
ITEM_000372,ORD_000203,Fashion,Calvin Klein Watch,1,218.41,218.41
ITEM_000373,ORD_000204,Beauty,Neutrogena Sunscreen,3,64.14,192.42
ITEM_000374,ORD_000205,Home & Kitchen,Tefal Cookware,1,107.35,107.35
ITEM_000375,ORD_000206,Groceries,Barilla Pasta,1,432.02,432.02
ITEM_000376,ORD_000207,Electronics,iPhone 14 Pro,3,82.57,247.71
ITEM_000377,ORD_000207,Fashion,Levi's Jeans,1,538.45,538.45
ITEM_000378,ORD_000208,Home & Kitchen,Philips Air Fryer,3,67.01,201.03
ITEM_000379,ORD_000208,Beauty,Garnier Face Wash,1,195.09,195.09
ITEM_000380,ORD_000209,Electronics,Apple Watch Series 8,1,698.72,698.72
ITEM_000381,ORD_000210,Fashion,Levi's Jeans,1,30.63,30.63
ITEM_000382,ORD_000210,Electronics,Canon EOS Camera,2,39.8,79.6
ITEM_000383,ORD_000211,Beauty,Maybelline Mascara,1,532.16,532.16
ITEM_000384,ORD_000212,Groceries,Barilla Pasta,2,332.07,664.14
ITEM_000385,ORD_000212,Beauty,Dove Shampoo,2,192.59,385.18
ITEM_000386,ORD_000212,Home & Kitchen,Tefal Cookware,2,251.08,502.16
ITEM_000387,ORD_000213,Beauty,Dove Shampoo,3,101.54,304.62
ITEM_000388,ORD_000213,Groceries,Basmati Rice 5kg,2,33.8,67.6
ITEM_000389,ORD_000213,Fashion,Calvin Klein Watch,1,173.93,173.93
ITEM_000390,ORD_000214,Groceries,Barilla Pasta,2,501.01,1002.02
ITEM_000391,ORD_000215,Groceries,Organic Vegetables Box,2,311.62,623.24
ITEM_000392,ORD_000216,Fashion,Adidas Hoodie,3,103.12,309.36
ITEM_000393,ORD_000216,Beauty,MAC Lipstick,1,307.88,307.88
ITEM_000394,ORD_000217,Fashion,Zara Dress,2,292.35,584.7
ITEM_000395,ORD_000217,Groceries,Coca Cola Pack,3,207.19,621.57
ITEM_000396,ORD_000218,Groceries,Basmati Rice 5kg,3,53.09,159.27
ITEM_000397,ORD_000218,Fashion,Levi's Jeans,1,68.63,68.63
ITEM_000398,ORD_000218,Home & Kitchen,IKEA Sofa,1,139.24,139.24
ITEM_000399,ORD_000219,Electronics,"LG 55"" OLED TV",1,119.13,119.13
ITEM_000400,ORD_000219,Fashion,Ray-Ban Sunglasses,1,229.68,229.68
ITEM_000401,ORD_000220,Beauty,The Ordinary Set,2,342.57,685.14
ITEM_000402,ORD_000221,Fashion,Adidas Hoodie,2,15.42,30.84
ITEM_000403,ORD_000221,Beauty,Dove Shampoo,2,14.15,28.3
ITEM_000404,ORD_000221,Electronics,iPad Air,3,13.21,39.63
ITEM_000405,ORD_000222,Groceries,Coca Cola Pack,3,86.22,258.66
ITEM_000406,ORD_000222,Electronics,JBL Speaker,2,179.34,358.68
ITEM_000407,ORD_000222,Beauty,Dove Shampoo,1,166.7,166.7
ITEM_000408,ORD_000222,Home & Kitchen,Philips Air Fryer,2,78.72,157.44
ITEM_000409,ORD_000223,Fashion,Mango Jacket,2,241.56,483.12
ITEM_000410,ORD_000223,Groceries,Fresh Fruits Basket,1,614.99,614.99
ITEM_000411,ORD_000224,Groceries,Lay's Chips,2,225.16,450.32
ITEM_000412,ORD_000224,Fashion,Nike Air Max,3,205.76,617.28
ITEM_000413,ORD_000225,Fashion,Tommy Hilfiger Shirt,2,62.53,125.06
ITEM_000414,ORD_000225,Groceries,Fresh Fruits Basket,2,35.31,70.62
ITEM_000415,ORD_000225,Electronics,"LG 55"" OLED TV",3,23.31,69.93
ITEM_000416,ORD_000226,Groceries,Nescafe Coffee,3,87.26,261.78
ITEM_000417,ORD_000227,Groceries,Basmati Rice 5kg,3,123.29,369.87
ITEM_000418,ORD_000227,Home & Kitchen,KitchenAid Mixer,1,115.71,115.71
ITEM_000419,ORD_000227,Electronics,Samsung Galaxy S23,3,84.9,254.7
ITEM_000420,ORD_000228,Groceries,Organic Vegetables Box,2,80.16,160.32
ITEM_000421,ORD_000228,Electronics,Sony WH-1000XM5,2,220.4,440.8
ITEM_000422,ORD_000229,Beauty,L'Oreal Serum,1,679.41,679.41
ITEM_000423,ORD_000230,Home & Kitchen,Dyson Vacuum,1,368.28,368.28
ITEM_000424,ORD_000231,Fashion,Adidas Hoodie,1,571.61,571.61
ITEM_000425,ORD_000231,Home & Kitchen,Tefal Cookware,1,1205.82,1205.82
ITEM_000426,ORD_000232,Beauty,MAC Lipstick,3,321.72,965.16
ITEM_000427,ORD_000233,Beauty,The Ordinary Set,1,305.9,305.9
ITEM_000428,ORD_000233,Groceries,Lay's Chips,3,84.86,254.58
ITEM_000429,ORD_000234,Home & Kitchen,Dyson Vacuum,3,109.74,329.22
ITEM_000430,ORD_000234,Electronics,Samsung Galaxy S23,1,161.37,161.37
ITEM_000431,ORD_000234,Beauty,Olay Moisturizer,3,73.29,219.87
ITEM_000432,ORD_000235,Electronics,"LG 55"" OLED TV",1,579.67,579.67
ITEM_000433,ORD_000235,Beauty,L'Oreal Serum,3,148.15,444.45
ITEM_000434,ORD_000236,Groceries,Coca Cola Pack,1,176.05,176.05
ITEM_000435,ORD_000236,Fashion,Ray-Ban Sunglasses,3,41.31,123.93
ITEM_000436,ORD_000236,Beauty,Olay Moisturizer,3,111.05,333.15
ITEM_000437,ORD_000237,Electronics,PS5 Console,2,152.97,305.94
ITEM_000438,ORD_000238,Home & Kitchen,Nespresso Machine,3,34.45,103.35
ITEM_000439,ORD_000238,Fashion,Puma Sneakers,1,162.49,162.49
ITEM_000440,ORD_000239,Beauty,L'Oreal Serum,2,342.99,685.98
ITEM_000441,ORD_000240,Groceries,Coca Cola Pack,3,266.55,799.65
ITEM_000442,ORD_000241,Fashion,Puma Sneakers,3,292.6,877.8
ITEM_000443,ORD_000242,Beauty,Neutrogena Sunscreen,1,715.96,715.96
ITEM_000444,ORD_000243,Beauty,MAC Lipstick,1,642.32,642.32
ITEM_000445,ORD_000243,Fashion,Calvin Klein Watch,1,1710.14,1710.14
ITEM_000446,ORD_000244,Beauty,L'Oreal Serum,3,210.61,631.83
ITEM_000447,ORD_000245,Beauty,L'Oreal Serum,1,62.64,62.64
ITEM_000448,ORD_000245,Groceries,Basmati Rice 5kg,2,39.12,78.24
ITEM_000449,ORD_000245,Home & Kitchen,Tefal Cookware,2,35.94,71.88
ITEM_000450,ORD_000246,Beauty,Garnier Face Wash,2,436.94,873.88
ITEM_000451,ORD_000247,Electronics,Samsung Galaxy S23,1,171.57,171.57
ITEM_000452,ORD_000247,Groceries,Nutella Jar,3,34.21,102.63
ITEM_000453,ORD_000247,Home & Kitchen,Tefal Cookware,2,48.49,96.98
ITEM_000454,ORD_000248,Home & Kitchen,Le Creuset Pot,2,225.93,451.86
ITEM_000455,ORD_000248,Electronics,JBL Speaker,2,96.19,192.38
ITEM_000456,ORD_000248,Groceries,Barilla Pasta,3,81.62,244.86
ITEM_000457,ORD_000249,Beauty,Olay Moisturizer,3,18.62,55.86
ITEM_000458,ORD_000249,Fashion,Levi's Jeans,1,56.17,56.17
ITEM_000459,ORD_000250,Fashion,Zara Dress,2,183.46,366.92
ITEM_000460,ORD_000250,Groceries,Nutella Jar,2,230.19,460.38
ITEM_000461,ORD_000251,Fashion,Puma Sneakers,2,434.52,869.04
ITEM_000462,ORD_000252,Beauty,Garnier Face Wash,2,157.54,315.08
ITEM_000463,ORD_000253,Home & Kitchen,IKEA Sofa,2,229.19,458.38
ITEM_000464,ORD_000253,Groceries,Kellogg's Cereal,1,464.25,464.25
ITEM_000465,ORD_000254,Fashion,Ray-Ban Sunglasses,3,279.11,837.33
ITEM_000466,ORD_000255,Home & Kitchen,KitchenAid Mixer,1,1320.2,1320.2
ITEM_000467,ORD_000255,Electronics,iPad Air,1,302.72,302.72
ITEM_000468,ORD_000255,Beauty,Neutrogena Sunscreen,2,89.56,179.12
ITEM_000469,ORD_000255,Fashion,Zara Dress,1,518.75,518.75
ITEM_000470,ORD_000256,Home & Kitchen,KitchenAid Mixer,3,47.02,141.06
ITEM_000471,ORD_000257,Electronics,PS5 Console,2,497.07,994.14
ITEM_000472,ORD_000257,Beauty,Maybelline Mascara,3,278.44,835.32
ITEM_000473,ORD_000258,Beauty,Gillette Razor,1,209.95,209.95
ITEM_000474,ORD_000258,Fashion,H&M T-Shirt,2,194.72,389.44
ITEM_000475,ORD_000259,Home & Kitchen,Bosch Dishwasher,2,154.82,309.64
ITEM_000476,ORD_000260,Fashion,Mango Jacket,1,944.26,944.26
ITEM_000477,ORD_000261,Groceries,Organic Vegetables Box,2,183.49,366.98
ITEM_000478,ORD_000261,Electronics,Samsung Galaxy S23,1,87.74,87.74
ITEM_000479,ORD_000261,Beauty,Garnier Face Wash,3,56.95,170.85
ITEM_000480,ORD_000262,Home & Kitchen,Nespresso Machine,3,57.28,171.84
ITEM_000481,ORD_000262,Fashion,Calvin Klein Watch,3,82.11,246.33
ITEM_000482,ORD_000263,Groceries,Lay's Chips,3,105.33,315.99
ITEM_000483,ORD_000263,Fashion,Calvin Klein Watch,1,210.19,210.19
ITEM_000484,ORD_000263,Electronics,iPad Air,3,138.45,415.35
ITEM_000485,ORD_000264,Beauty,Garnier Face Wash,3,214.35,643.05
ITEM_000486,ORD_000265,Beauty,Garnier Face Wash,3,291.97,875.91
ITEM_000487,ORD_000266,Fashion,Tommy Hilfiger Shirt,3,93.88,281.64
ITEM_000488,ORD_000266,Groceries,Nescafe Coffee,3,226.58,679.74
ITEM_000489,ORD_000267,Beauty,Garnier Face Wash,1,320.71,320.71
ITEM_000490,ORD_000267,Groceries,Kellogg's Cereal,1,123.95,123.95
ITEM_000491,ORD_000267,Electronics,"LG 55"" OLED TV",1,119.11,119.11
ITEM_000492,ORD_000268,Groceries,Basmati Rice 5kg,1,255.3,255.3
ITEM_000493,ORD_000269,Beauty,Gillette Razor,3,289.28,867.84
ITEM_000494,ORD_000270,Fashion,Nike Air Max,3,184.32,552.96
ITEM_000495,ORD_000270,Electronics,Canon EOS Camera,3,215.27,645.81
ITEM_000496,ORD_000271,Groceries,Coca Cola Pack,1,1658.9,1658.9
ITEM_000497,ORD_000272,Fashion,Ray-Ban Sunglasses,1,403.82,403.82
ITEM_000498,ORD_000272,Beauty,L'Oreal Serum,3,159.3,477.9
ITEM_000499,ORD_000273,Fashion,Zara Dress,2,314.71,629.42
ITEM_000500,ORD_000274,Beauty,Nivea Cream,3,87.68,263.04
ITEM_000501,ORD_000274,Electronics,Apple Watch Series 8,2,336.76,673.52
ITEM_000502,ORD_000275,Beauty,Garnier Face Wash,2,536.01,1072.02
ITEM_000503,ORD_000276,Fashion,Calvin Klein Watch,2,59.48,118.96
ITEM_000504,ORD_000276,Electronics,PS5 Console,1,117.01,117.01
ITEM_000505,ORD_000276,Groceries,Lay's Chips,2,55.2,110.4
ITEM_000506,ORD_000276,Home & Kitchen,KitchenAid Mixer,1,84.11,84.11
ITEM_000507,ORD_000277,Beauty,Olay Moisturizer,1,319.47,319.47
ITEM_000508,ORD_000278,Fashion,Ray-Ban Sunglasses,1,62.68,62.68
ITEM_000509,ORD_000278,Electronics,iPad Air,1,99.8,99.8
ITEM_000510,ORD_000279,Groceries,Lay's Chips,2,269.63,539.26
ITEM_000511,ORD_000280,Home & Kitchen,Nespresso Machine,3,332.27,996.81
ITEM_000512,ORD_000281,Groceries,Fresh Fruits Basket,3,110.6,331.8
ITEM_000513,ORD_000281,Beauty,The Ordinary Set,1,426.12,426.12
ITEM_000514,ORD_000282,Groceries,Barilla Pasta,1,1027.65,1027.65
ITEM_000515,ORD_000283,Home & Kitchen,Bosch Dishwasher,1,438.08,438.08
ITEM_000516,ORD_000284,Beauty,Gillette Razor,3,116.94,350.82
ITEM_000517,ORD_000285,Beauty,Nivea Cream,2,199.88,399.76
ITEM_000518,ORD_000285,Home & Kitchen,Philips Air Fryer,1,431.01,431.01
ITEM_000519,ORD_000286,Groceries,Barilla Pasta,1,464.85,464.85
ITEM_000520,ORD_000287,Home & Kitchen,Braun Blender,1,85.87,85.87
ITEM_000521,ORD_000287,Groceries,Coca Cola Pack,3,81.7,245.1
ITEM_000522,ORD_000288,Groceries,Almarai Milk,3,91.32,273.96
ITEM_000523,ORD_000288,Home & Kitchen,Philips Air Fryer,2,25.79,51.58
ITEM_000524,ORD_000288,Fashion,Calvin Klein Watch,1,137.57,137.57
ITEM_000525,ORD_000289,Beauty,Gillette Razor,2,191.19,382.38
ITEM_000526,ORD_000290,Beauty,Maybelline Mascara,2,159.14,318.28
ITEM_000527,ORD_000290,Home & Kitchen,IKEA Sofa,1,649.16,649.16
ITEM_000528,ORD_000291,Home & Kitchen,Le Creuset Pot,3,88.62,265.86
ITEM_000529,ORD_000291,Electronics,Apple Watch Series 8,2,105.77,211.54
ITEM_000530,ORD_000291,Groceries,Basmati Rice 5kg,3,28.31,84.93
ITEM_000531,ORD_000291,Fashion,Zara Dress,1,124.45,124.45
ITEM_000532,ORD_000292,Beauty,Olay Moisturizer,2,191.53,383.06
ITEM_000533,ORD_000293,Electronics,"LG 55"" OLED TV",1,316.82,316.82
ITEM_000534,ORD_000293,Fashion,Levi's Jeans,1,634.8,634.8
ITEM_000535,ORD_000294,Fashion,Puma Sneakers,2,336.07,672.14
ITEM_000536,ORD_000295,Beauty,The Ordinary Set,3,132.09,396.27
ITEM_000537,ORD_000295,Groceries,Basmati Rice 5kg,1,559.47,559.47
ITEM_000538,ORD_000296,Electronics,"LG 55"" OLED TV",1,327.38,327.38
ITEM_000539,ORD_000296,Home & Kitchen,Braun Blender,2,152.81,305.62
ITEM_000540,ORD_000296,Groceries,Organic Vegetables Box,1,334.85,334.85
ITEM_000541,ORD_000297,Groceries,Fresh Fruits Basket,1,176.74,176.74
ITEM_000542,ORD_000297,Electronics,Apple Watch Series 8,2,45.92,91.84
ITEM_000543,ORD_000297,Fashion,Levi's Jeans,2,36.77,73.54
ITEM_000544,ORD_000298,Groceries,Fresh Fruits Basket,2,143.11,286.22
ITEM_000545,ORD_000298,Home & Kitchen,Le Creuset Pot,1,470.8,470.8
ITEM_000546,ORD_000299,Fashion,Zara Dress,2,71.0,142.0
ITEM_000547,ORD_000299,Beauty,The Ordinary Set,2,43.34,86.68
ITEM_000548,ORD_000299,Electronics,Sony WH-1000XM5,1,189.4,189.4
ITEM_000549,ORD_000300,Groceries,Basmati Rice 5kg,2,445.32,890.64
ITEM_000550,ORD_000301,Electronics,iPad Air,3,220.08,660.24
ITEM_000551,ORD_000302,Groceries,Basmati Rice 5kg,2,168.41,336.82
ITEM_000552,ORD_000302,Beauty,The Ordinary Set,3,56.03,168.09
ITEM_000553,ORD_000302,Electronics,Samsung Galaxy S23,1,197.41,197.41
ITEM_000554,ORD_000303,Home & Kitchen,Samsung Fridge,3,19.11,57.33
ITEM_000555,ORD_000303,Electronics,Apple Watch Series 8,1,99.93,99.93
ITEM_000556,ORD_000304,Beauty,Dove Shampoo,2,295.25,590.5
ITEM_000557,ORD_000305,Electronics,Canon EOS Camera,1,237.55,237.55
ITEM_000558,ORD_000305,Fashion,Nike Air Max,1,365.5,365.5
ITEM_000559,ORD_000306,Beauty,Olay Moisturizer,1,233.92,233.92
ITEM_000560,ORD_000306,Electronics,iPhone 14 Pro,2,118.5,237.0
ITEM_000561,ORD_000307,Electronics,Canon EOS Camera,3,55.13,165.39
ITEM_000562,ORD_000307,Home & Kitchen,Braun Blender,1,40.51,40.51
ITEM_000563,ORD_000307,Beauty,Nivea Cream,3,35.74,107.22
ITEM_000564,ORD_000308,Groceries,Basmati Rice 5kg,3,61.61,184.83
ITEM_000565,ORD_000309,Groceries,Coca Cola Pack,1,378.46,378.46
ITEM_000566,ORD_000309,Fashion,Levi's Jeans,3,169.38,508.14
ITEM_000567,ORD_000310,Home & Kitchen,Philips Air Fryer,2,348.32,696.64
ITEM_000568,ORD_000311,Groceries,Kellogg's Cereal,1,983.61,983.61
ITEM_000569,ORD_000312,Electronics,JBL Speaker,1,223.29,223.29
ITEM_000570,ORD_000313,Groceries,Fresh Fruits Basket,1,627.85,627.85
ITEM_000571,ORD_000313,Electronics,Dell XPS Laptop,3,228.17,684.51
ITEM_000572,ORD_000314,Home & Kitchen,Braun Blender,3,85.75,257.25
ITEM_000573,ORD_000314,Beauty,Dove Shampoo,3,130.05,390.15
ITEM_000574,ORD_000315,Home & Kitchen,Tefal Cookware,1,92.77,92.77
ITEM_000575,ORD_000316,Fashion,Mango Jacket,2,245.98,491.96
ITEM_000576,ORD_000316,Beauty,Neutrogena Sunscreen,1,824.76,824.76
ITEM_000577,ORD_000317,Fashion,Puma Sneakers,3,139.4,418.2
ITEM_000578,ORD_000317,Electronics,"LG 55"" OLED TV",2,174.17,348.34
ITEM_000579,ORD_000318,Home & Kitchen,Braun Blender,2,28.43,56.86
ITEM_000580,ORD_000318,Groceries,Coca Cola Pack,1,159.44,159.44
ITEM_000581,ORD_000319,Electronics,"LG 55"" OLED TV",2,379.84,759.68
ITEM_000582,ORD_000320,Groceries,Barilla Pasta,2,145.06,290.12
ITEM_000583,ORD_000320,Electronics,"LG 55"" OLED TV",1,180.77,180.77
ITEM_000584,ORD_000320,Fashion,Adidas Hoodie,2,19.8,39.6
ITEM_000585,ORD_000320,Beauty,Maybelline Mascara,2,53.96,107.92
ITEM_000586,ORD_000321,Electronics,"LG 55"" OLED TV",1,412.03,412.03
ITEM_000587,ORD_000322,Groceries,Organic Vegetables Box,3,269.32,807.96
ITEM_000588,ORD_000322,Home & Kitchen,Bosch Dishwasher,2,121.58,243.16
ITEM_000589,ORD_000322,Beauty,Dove Shampoo,1,227.63,227.63
ITEM_000590,ORD_000322,Fashion,Calvin Klein Watch,3,64.86,194.58
ITEM_000591,ORD_000323,Groceries,Fresh Fruits Basket,3,65.89,197.67
ITEM_000592,ORD_000323,Home & Kitchen,KitchenAid Mixer,2,53.76,107.52
ITEM_000593,ORD_000323,Beauty,Dove Shampoo,1,122.74,122.74
ITEM_000594,ORD_000323,Fashion,Zara Dress,1,124.36,124.36
ITEM_000595,ORD_000324,Groceries,Coca Cola Pack,1,44.59,44.59
ITEM_000596,ORD_000324,Electronics,Sony WH-1000XM5,2,26.45,52.9
ITEM_000597,ORD_000325,Home & Kitchen,Bosch Dishwasher,1,463.77,463.77
ITEM_000598,ORD_000326,Home & Kitchen,Dyson Vacuum,2,97.05,194.1
ITEM_000599,ORD_000326,Fashion,Zara Dress,1,58.45,58.45
ITEM_000600,ORD_000326,Groceries,Basmati Rice 5kg,1,146.47,146.47
ITEM_000601,ORD_000327,Beauty,Nivea Cream,1,293.53,293.53
ITEM_000602,ORD_000328,Fashion,Mango Jacket,1,865.18,865.18
ITEM_000603,ORD_000329,Fashion,Levi's Jeans,3,178.83,536.49
ITEM_000604,ORD_000329,Home & Kitchen,Nespresso Machine,2,204.7,409.4
ITEM_000605,ORD_000330,Fashion,Adidas Hoodie,2,357.72,715.44
ITEM_000606,ORD_000331,Electronics,iPad Air,2,123.97,247.94
ITEM_000607,ORD_000331,Home & Kitchen,Dyson Vacuum,3,131.99,395.97
ITEM_000608,ORD_000332,Fashion,Tommy Hilfiger Shirt,2,61.65,123.3
ITEM_000609,ORD_000333,Groceries,Coca Cola Pack,2,120.37,240.74
ITEM_000610,ORD_000334,Electronics,"LG 55"" OLED TV",3,25.42,76.26
ITEM_000611,ORD_000334,Fashion,Tommy Hilfiger Shirt,3,70.77,212.31
ITEM_000612,ORD_000335,Home & Kitchen,KitchenAid Mixer,3,77.68,233.04
ITEM_000613,ORD_000335,Groceries,Kellogg's Cereal,1,569.05,569.05
ITEM_000614,ORD_000336,Home & Kitchen,Tefal Cookware,1,271.32,271.32
ITEM_000615,ORD_000336,Beauty,Neutrogena Sunscreen,3,27.09,81.27
ITEM_000616,ORD_000336,Groceries,Organic Vegetables Box,2,100.79,201.58
ITEM_000617,ORD_000337,Home & Kitchen,Le Creuset Pot,3,60.69,182.07
ITEM_000618,ORD_000338,Home & Kitchen,Braun Blender,3,264.83,794.49
ITEM_000619,ORD_000338,Electronics,"LG 55"" OLED TV",3,109.41,328.23
ITEM_000620,ORD_000338,Groceries,Fresh Fruits Basket,2,154.44,308.88
ITEM_000621,ORD_000339,Beauty,MAC Lipstick,3,250.62,751.86
ITEM_000622,ORD_000340,Home & Kitchen,Tefal Cookware,1,90.77,90.77
ITEM_000623,ORD_000340,Electronics,Samsung Galaxy S23,2,65.59,131.18
ITEM_000624,ORD_000341,Beauty,Nivea Cream,2,93.61,187.22
ITEM_000625,ORD_000341,Home & Kitchen,Tefal Cookware,2,71.74,143.48
ITEM_000626,ORD_000341,Electronics,Canon EOS Camera,1,153.29,153.29
ITEM_000627,ORD_000342,Beauty,The Ordinary Set,2,197.0,394.0
ITEM_000628,ORD_000343,Groceries,Kellogg's Cereal,3,258.15,774.45
ITEM_000629,ORD_000344,Fashion,Adidas Hoodie,2,134.75,269.5
ITEM_000630,ORD_000344,Home & Kitchen,KitchenAid Mixer,3,167.91,503.73
ITEM_000631,ORD_000345,Beauty,Nivea Cream,1,737.43,737.43
ITEM_000632,ORD_000346,Home & Kitchen,Braun Blender,2,405.52,811.04
ITEM_000633,ORD_000347,Electronics,JBL Speaker,3,11.51,34.53
ITEM_000634,ORD_000347,Beauty,The Ordinary Set,1,54.63,54.63
ITEM_000635,ORD_000348,Fashion,H&M T-Shirt,1,206.53,206.53
ITEM_000636,ORD_000348,Electronics,"LG 55"" OLED TV",1,207.09,207.09
ITEM_000637,ORD_000349,Home & Kitchen,Nespresso Machine,3,132.08,396.24
ITEM_000638,ORD_000350,Fashion,Tommy Hilfiger Shirt,2,529.24,1058.48
ITEM_000639,ORD_000351,Electronics,Apple Watch Series 8,1,724.73,724.73
ITEM_000640,ORD_000352,Groceries,Barilla Pasta,2,685.13,1370.26
ITEM_000641,ORD_000353,Home & Kitchen,Bosch Dishwasher,3,193.62,580.86
ITEM_000642,ORD_000354,Beauty,Nivea Cream,3,232.39,697.17
ITEM_000643,ORD_000354,Electronics,Apple Watch Series 8,2,770.48,1540.96
ITEM_000644,ORD_000355,Beauty,Garnier Face Wash,1,741.37,741.37
ITEM_000645,ORD_000356,Home & Kitchen,Braun Blender,3,45.22,135.66
ITEM_000646,ORD_000356,Beauty,Gillette Razor,1,75.37,75.37
ITEM_000647,ORD_000356,Groceries,Kellogg's Cereal,3,52.08,156.24
ITEM_000648,ORD_000357,Beauty,Olay Moisturizer,1,390.84,390.84
ITEM_000649,ORD_000357,Home & Kitchen,Bosch Dishwasher,2,254.12,508.24
ITEM_000650,ORD_000358,Beauty,Gillette Razor,3,119.88,359.64
ITEM_000651,ORD_000359,Groceries,Coca Cola Pack,1,854.26,854.26
ITEM_000652,ORD_000360,Home & Kitchen,Samsung Fridge,2,156.66,313.32
ITEM_000653,ORD_000360,Electronics,Canon EOS Camera,1,462.71,462.71
ITEM_000654,ORD_000361,Fashion,Ray-Ban Sunglasses,2,188.47,376.94
ITEM_000655,ORD_000361,Electronics,iPhone 14 Pro,3,290.02,870.06
ITEM_000656,ORD_000362,Home & Kitchen,Tefal Cookware,2,401.0,802.0
ITEM_000657,ORD_000363,Groceries,Almarai Milk,2,190.81,381.62
ITEM_000658,ORD_000364,Fashion,Mango Jacket,2,367.36,734.72
ITEM_000659,ORD_000365,Groceries,Barilla Pasta,1,772.53,772.53
ITEM_000660,ORD_000366,Beauty,MAC Lipstick,3,198.08,594.24
ITEM_000661,ORD_000367,Beauty,Olay Moisturizer,3,237.97,713.91
ITEM_000662,ORD_000368,Home & Kitchen,Tefal Cookware,2,85.3,170.6
ITEM_000663,ORD_000368,Fashion,Puma Sneakers,3,69.43,208.29
ITEM_000664,ORD_000368,Electronics,Samsung Galaxy S23,1,147.09,147.09
ITEM_000665,ORD_000369,Beauty,Dove Shampoo,1,65.38,65.38
ITEM_000666,ORD_000369,Electronics,Canon EOS Camera,3,23.86,71.58
ITEM_000667,ORD_000369,Fashion,Tommy Hilfiger Shirt,2,25.83,51.66
ITEM_000668,ORD_000370,Beauty,The Ordinary Set,3,316.18,948.54
ITEM_000669,ORD_000371,Groceries,Fresh Fruits Basket,1,181.51,181.51
ITEM_000670,ORD_000372,Beauty,Garnier Face Wash,1,188.32,188.32
ITEM_000671,ORD_000373,Electronics,Apple Watch Series 8,1,105.74,105.74
ITEM_000672,ORD_000374,Beauty,MAC Lipstick,3,264.36,793.08
ITEM_000673,ORD_000374,Home & Kitchen,Nespresso Machine,2,281.35,562.7
ITEM_000674,ORD_000375,Electronics,Dell XPS Laptop,3,73.47,220.41
ITEM_000675,ORD_000375,Beauty,Maybelline Mascara,3,60.11,180.33
ITEM_000676,ORD_000376,Groceries,Lay's Chips,1,467.19,467.19
ITEM_000677,ORD_000376,Electronics,Apple Watch Series 8,1,748.56,748.56
ITEM_000678,ORD_000377,Beauty,MAC Lipstick,3,48.52,145.56
ITEM_000679,ORD_000377,Home & Kitchen,KitchenAid Mixer,3,132.94,398.82
ITEM_000680,ORD_000378,Electronics,Canon EOS Camera,3,263.85,791.55
ITEM_000681,ORD_000378,Home & Kitchen,Bosch Dishwasher,3,471.47,1414.41
ITEM_000682,ORD_000379,Fashion,Levi's Jeans,3,130.63,391.89
ITEM_000683,ORD_000380,Beauty,L'Oreal Serum,2,84.33,168.66
